animal_id,intake_date_time,intake_type,animal_type,age,gender,outcome_date_time,days_in_shelter,outcome_month,outcome_year,age_group,breed,is_mix_breed,colour,is_multicolour,is_black,is_white,is_brown,is_yellow,is_gray,outcome_type
61950,2018-12-18 12:03:00,unsuitable accommodation,cat,5,male,2019-03-08,79,3,2019,adulthood,snowshoe,yes,blue point,yes,no,no,no,no,yes,adoption
61951,2018-12-18 12:08:00,police assist,dog,4,female,2019-01-29,41,1,2019,adulthood,beagle,no,tricolour,no,no,no,no,no,no,reclaimed
61953,2018-12-18 12:30:00,stray,cat,3,female,2019-01-04,16,1,2019,adolescent,domestic short hair,no,brown and black,no,yes,no,yes,no,no,adoption
61954,2018-12-18 12:30:00,stray,cat,3,male,2019-01-04,16,1,2019,adolescent,domestic medium hair,no,orange,no,no,no,no,no,no,adoption
61956,2018-12-18 14:50:00,unable to afford,cat,5,female,2019-02-08,51,2,2019,adulthood,domestic short hair,no,black and brown,no,yes,no,yes,no,no,adoption
61957,2018-12-18 14:53:00,stray,cat,5,female,2019-01-18,30,1,2019,adulthood,domestic medium hair,no,torbie,yes,no,no,no,no,no,adoption
61961,2018-12-18 16:23:00,stray,dog,4,male,2019-01-05,17,1,2019,adulthood,chihuahua,no,tan,no,no,no,no,yes,no,adoption
61965,2018-12-18 17:27:00,unsuitable accommodation,dog,4,male,2019-05-14,146,5,2019,adulthood,shih tzu,yes,black and grey,no,yes,no,no,no,no,adoption
61966,2018-12-18 17:27:00,unsuitable accommodation,dog,4,male,2019-06-13,176,6,2019,adulthood,"schnauzer, standard",yes,grey and white,no,no,yes,no,no,no,adoption
61968,2018-12-18 17:51:00,unable to afford,cat,3,female,2019-01-31,43,1,2019,adolescent,domestic short hair,no,tabbico,no,no,no,no,no,no,adoption
61969,2018-12-18 18:11:00,stray,cat,7,male,2019-02-01,44,2,2019,adulthood,domestic short hair,no,orange,no,no,no,no,no,no,adoption
61975,2018-12-19 14:31:00,incompatible with owner lifestyle,dog,10,male,2019-08-16,239,8,2019,senior,shar pei/mix,yes,grey,no,no,no,no,no,no,adoption
61979,2018-12-19 16:36:00,unable to afford,cat,3,male,2019-01-16,27,1,2019,adolescent,domestic short hair,no,black and white,no,yes,yes,no,no,no,adoption
61980,2018-12-19 16:36:00,unable to afford,cat,3,male,2019-01-16,27,1,2019,adolescent,domestic short hair,no,black,no,yes,no,no,no,no,adoption
61987,2018-12-20 12:03:00,incompatible with owner lifestyle,cat,7,male,2019-02-01,42,2,2019,adulthood,domestic short hair,no,brown and black,no,yes,no,yes,no,no,adoption
61988,2018-12-20 12:33:00,incompatible with owner lifestyle,cat,13,female,2019-01-04,14,1,2019,super senior,domestic long hair,no,grey,no,no,no,no,no,no,adoption
61992,2018-12-20 15:38:00,incompatible with owner lifestyle,dog,4,male,2019-01-11,21,1,2019,adulthood,cattle dog,no,black merle,yes,yes,no,no,no,no,adoption
61994,2018-12-21 15:45:00,stray,cat,7,male,2019-02-19,59,2,2019,adulthood,domestic short hair,no,orange,no,no,no,no,no,no,adoption
61995,2018-12-21 17:47:00,owner deceased,cat,3,male,2019-01-24,33,1,2019,adolescent,domestic medium hair,no,black and white,no,yes,yes,no,no,no,adoption
61996,2018-12-21 17:47:00,owner deceased,cat,4,male,2019-01-07,16,1,2019,adulthood,domestic medium hair,no,black and brown,no,yes,no,yes,no,no,adoption
61997,2018-12-21 17:47:00,owner deceased,cat,4,female,2019-01-29,38,1,2019,adulthood,domestic medium hair,no,black and brown,no,yes,no,yes,no,no,adoption
61998,2018-12-21 17:47:00,owner deceased,cat,4,male,2019-01-07,16,1,2019,adulthood,domestic medium hair,no,black and tan,no,yes,no,no,yes,no,adoption
62000,2018-12-21 18:33:00,moving,cat,3,female,2019-01-19,28,1,2019,adolescent,domestic short hair,no,black,no,yes,no,no,no,no,adoption
62001,2018-12-21 18:33:00,moving,cat,3,male,2019-01-19,28,1,2019,adolescent,domestic short hair,no,black and grey,no,yes,no,no,no,no,adoption
62004,2018-12-22 13:25:00,landlord issues,cat,3,male,2019-01-05,13,1,2019,adolescent,domestic short hair,no,orange,no,no,no,no,no,no,adoption
62006,2018-12-23 13:08:00,incompatible with owner lifestyle,cat,7,male,2019-01-16,23,1,2019,adulthood,domestic short hair,no,black and brown,no,yes,no,yes,no,no,adoption
62007,2018-12-23 14:01:00,stray,cat,3,female,2019-01-31,38,1,2019,adolescent,domestic short hair,no,tortoiseshell,no,no,no,no,no,no,adoption
62009,2018-12-24 13:29:00,stray,dog,2,male,2019-03-05,70,3,2019,adolescent,bully breed,yes,grey,no,no,no,no,no,no,adoption
62014,2018-12-26 12:08:00,unsuitable accommodation,dog,14,male,2019-01-04,8,1,2019,super senior,dachshund,no,red,no,no,no,yes,no,no,adoption
62016,2018-12-26 13:23:00,unable to afford,dog,4,female,2019-02-06,41,2,2019,adulthood,rat terrier,no,tricolour,no,no,no,no,no,no,adoption
62018,2018-12-26 14:52:00,stray,dog,3,male,2019-01-09,13,1,2019,adolescent,retriever/mix,yes,black,no,yes,no,no,no,no,adoption
62020,2018-12-26 15:50:00,incompatible with other pets,dog,5,female,2019-01-09,13,1,2019,adulthood,dachshund/mix,yes,black and brown,no,yes,no,yes,no,no,adoption
62021,2018-12-26 16:12:00,incompatible with owner lifestyle,dog,4,female,2019-01-08,12,1,2019,adulthood,german shepherd dog,no,black and tan,no,yes,no,no,yes,no,adoption
62023,2018-12-27 09:52:00,stray,dog,9,male,2019-01-23,26,1,2019,senior,boxer,yes,tricolour,no,no,no,no,no,no,adoption
62027,2018-12-27 16:11:00,stray,cat,6,female,2019-01-10,13,1,2019,adulthood,domestic short hair,no,orange,no,no,no,no,no,no,adoption
62029,2018-12-27 16:48:00,abandoned,dog,3,female,2019-01-08,11,1,2019,adolescent,hound,no,black and brindle,yes,yes,no,no,no,no,adoption
62031,2018-12-28 12:36:00,behavioral issues,cat,19,male,2019-05-10,132,5,2019,super senior,domestic short hair,no,grey and white,no,no,yes,no,no,no,adoption
62033,2018-12-28 13:50:00,incompatible with owner lifestyle,cat,3,male,2019-01-04,6,1,2019,adolescent,siamese,yes,lynx point,yes,no,no,no,no,yes,adoption
62035,2018-12-29 13:21:00,stray,cat,5,female,2019-01-28,29,1,2019,adulthood,domestic short hair,no,black and brown,no,yes,no,yes,no,no,adoption
62037,2018-12-29 14:12:00,unsuitable accommodation,dog,6,male,2019-01-02,3,1,2019,adulthood,mix,yes,tan and white,no,no,yes,no,yes,no,reclaimed
62042,2018-12-29 14:24:00,unsuitable accommodation,dog,3,female,2019-01-09,10,1,2019,adolescent,labrador retriever,no,black and white,no,yes,yes,no,no,no,adoption
62043,2018-12-30 04:34:00,police assist,dog,3,male,2019-01-02,2,1,2019,adolescent,bully breed,yes,grey and white,no,no,yes,no,no,no,reclaimed
62045,2018-12-31 12:27:00,stray,cat,4,female,2019-01-24,23,1,2019,adulthood,domestic short hair,no,torbie,yes,no,no,no,no,no,adoption
62046,2018-12-31 14:17:00,unable to afford,cat,5,female,2019-02-22,52,2,2019,adulthood,domestic short hair,no,tortoiseshell,no,no,no,no,no,no,adoption
62047,2018-12-31 14:17:00,unable to afford,cat,3,male,2019-02-21,51,2,2019,adolescent,domestic short hair,no,buff,no,no,no,no,yes,no,adoption
62048,2018-12-31 14:17:00,unable to afford,cat,3,female,2019-02-21,51,2,2019,adolescent,domestic short hair,no,tortoiseshell,no,no,no,no,no,no,adoption
62049,2018-12-31 14:17:00,unable to afford,cat,3,female,2019-02-22,52,2,2019,adolescent,domestic short hair,no,tortoiseshell,no,no,no,no,no,no,adoption
62050,2018-12-31 14:17:00,unable to afford,cat,3,female,2019-02-22,52,2,2019,adolescent,domestic short hair,no,tortoiseshell,no,no,no,no,no,no,adoption
62051,2018-12-31 14:49:00,unsuitable accommodation,dog,5,male,2019-01-04,3,1,2019,adulthood,great pyrenees,no,white,no,no,yes,no,no,no,transfer
62054,2019-01-02 13:54:00,stray,cat,4,female,2019-01-28,25,1,2019,adulthood,domestic short hair,no,white and black,no,yes,yes,no,no,no,adoption
62059,2019-01-02 16:57:00,incompatible with owner lifestyle,dog,4,male,2019-05-10,127,5,2019,adulthood,staffordshire bull terrier,no,brindle and white,yes,no,yes,no,no,no,adoption
62060,2019-01-03 12:16:00,stray,dog,6,male,2019-01-09,5,1,2019,adulthood,saint bernard,no,"brown, black and white",no,yes,yes,yes,no,no,adoption
62061,2019-01-03 13:12:00,stray,cat,4,male,2019-02-01,28,2,2019,adulthood,domestic short hair,no,"brown, black and white",no,yes,yes,yes,no,no,adoption
62065,2019-01-04 12:04:00,owner deceased,cat,11,female,2019-03-15,69,3,2019,super senior,domestic short hair,no,calico,yes,no,no,no,no,no,adoption
62066,2019-01-04 13:57:00,stray,cat,4,male,2019-05-03,118,5,2019,adulthood,domestic short hair,no,black and grey,no,yes,no,no,no,no,adoption
62068,2019-01-04 14:31:00,stray,cat,3,female,2019-01-15,10,1,2019,adolescent,domestic short hair,no,brown and black,no,yes,no,yes,no,no,adoption
62069,2019-01-04 14:34:00,abandoned,cat,3,female,2019-01-18,13,1,2019,adolescent,domestic short hair,no,calico,yes,no,no,no,no,no,adoption
62070,2019-01-04 14:34:00,abandoned,cat,3,female,2019-01-18,13,1,2019,adolescent,domestic medium hair,no,dilute calico,yes,no,no,no,no,no,adoption
62071,2019-01-04 14:38:00,stray,cat,4,female,2019-04-25,110,4,2019,adulthood,domestic short hair,no,"brown, black and white",no,yes,yes,yes,no,no,adoption
62072,2019-01-04 14:36:00,owner deceased,dog,8,female,2019-01-07,2,1,2019,senior,chihuahua,no,brown and white,no,no,yes,yes,no,no,reclaimed
62073,2019-01-04 14:40:00,owner deceased,dog,8,female,2019-01-07,2,1,2019,senior,maltese,yes,tan and white,no,no,yes,no,yes,no,reclaimed
62074,2019-01-04 14:52:00,stray,cat,8,female,2019-02-01,27,2,2019,senior,domestic short hair,no,black,no,yes,no,no,no,no,adoption
62075,2019-01-04 16:37:00,stray,cat,3,female,2019-02-11,37,2,2019,adolescent,domestic long hair,no,calico,yes,no,no,no,no,no,adoption
62080,2019-01-05 12:12:00,incompatible with owner lifestyle,dog,7,male,2019-01-31,25,1,2019,adulthood,hound,no,tricolour,no,no,no,no,no,no,adoption
62082,2019-01-06 13:03:00,stray,dog,3,female,2019-01-15,8,1,2019,adolescent,chihuahua/mix,yes,black,no,yes,no,no,no,no,adoption
62083,2019-01-06 13:08:00,incompatible with owner lifestyle,cat,3,female,2019-01-11,4,1,2019,adolescent,domestic short hair,no,tortoiseshell,no,no,no,no,no,no,adoption
62084,2019-01-06 13:13:00,stray,dog,11,female,2019-01-19,12,1,2019,super senior,beagle,no,tan and white,no,no,yes,no,yes,no,adoption
62086,2019-01-06 14:52:00,stray,dog,3,male,2019-01-07,0,1,2019,adolescent,australian shepherd/mix,yes,"brown, black and white",no,yes,yes,yes,no,no,reclaimed
62087,2019-01-06 15:04:00,stray,cat,3,male,2019-01-15,8,1,2019,adolescent,domestic medium hair,no,orange and white,no,no,yes,no,no,no,adoption
62090,2019-01-07 12:55:00,landlord issues,cat,7,male,2019-01-10,2,1,2019,adulthood,domestic long hair,no,orange,no,no,no,no,no,no,adoption
62091,2019-01-07 13:03:00,stray,cat,6,male,2019-01-16,8,1,2019,adulthood,domestic short hair,no,black and white,no,yes,yes,no,no,no,reclaimed
62092,2019-01-07 14:24:00,stray,dog,4,male,2019-01-22,14,1,2019,adulthood,corgi,yes,black and tan,no,yes,no,no,yes,no,adoption
62093,2019-01-07 16:46:00,incompatible with owner lifestyle,cat,10,female,2019-01-16,8,1,2019,senior,domestic short hair,no,torbie,yes,no,no,no,no,no,transfer
62094,2019-01-08 13:27:00,incompatible with owner lifestyle,dog,10,female,2019-01-17,8,1,2019,senior,lhasa apso,yes,siver and black,no,yes,no,no,no,no,adoption
62095,2019-01-08 13:29:00,incompatible with owner lifestyle,dog,14,female,2019-02-17,39,2,2019,super senior,beagle,yes,tricolour,no,no,no,no,no,no,adoption
62096,2019-01-08 13:31:00,incompatible with owner lifestyle,dog,9,male,2019-01-19,10,1,2019,senior,lhasa apso,yes,black and tan,no,yes,no,no,yes,no,adoption
62097,2019-01-08 13:35:00,incompatible with owner lifestyle,dog,12,female,2019-01-19,10,1,2019,super senior,leonberger/mix,yes,black,no,yes,no,no,no,no,adoption
62098,2019-01-08 13:54:00,incompatible with owner lifestyle,cat,4,female,2019-01-29,20,1,2019,adulthood,domestic medium hair,no,white,no,no,yes,no,no,no,adoption
62100,2019-01-08 16:05:00,unsuitable accommodation,cat,7,male,2019-02-23,45,2,2019,adulthood,domestic short hair,no,orange and white,no,no,yes,no,no,no,adoption
62101,2019-01-08 17:54:00,stray,cat,6,female,2019-01-09,0,1,2019,adulthood,domestic short hair,no,grey,no,no,no,no,no,no,reclaimed
62103,2019-01-09 12:23:00,behavioral issues,dog,5,male,2019-01-23,13,1,2019,adulthood,mastiff/mix,yes,black and brindle,yes,yes,no,no,no,no,transfer
62105,2019-01-09 15:11:00,stray,cat,5,female,2019-01-26,16,1,2019,adulthood,domestic short hair,no,tortoiseshell,no,no,no,no,no,no,adoption
62106,2019-01-09 15:57:00,incompatible with other pets,cat,8,male,2019-01-15,5,1,2019,senior,manx,no,black and white,no,yes,yes,no,no,no,adoption
62107,2019-01-11 10:16:00,stray,dog,3,female,2019-01-25,13,1,2019,adolescent,hound,yes,black and tan,no,yes,no,no,yes,no,adoption
62108,2019-01-11 12:02:00,stray,cat,4,male,2019-02-01,20,2,2019,adulthood,domestic short hair,no,fawn,no,no,no,no,yes,no,adoption
62111,2019-01-11 17:55:00,litter relinquishment,dog,3,male,2019-01-15,3,1,2019,adolescent,labrador retriever,yes,black and white,no,yes,yes,no,no,no,adoption
62112,2019-01-11 17:55:00,litter relinquishment,dog,3,female,2019-01-15,3,1,2019,adolescent,labrador retriever,yes,black and white,no,yes,yes,no,no,no,adoption
62113,2019-01-11 17:55:00,litter relinquishment,dog,3,female,2019-01-15,3,1,2019,adolescent,labrador retriever,yes,black and white,no,yes,yes,no,no,no,adoption
62114,2019-01-11 17:55:00,litter relinquishment,dog,3,male,2019-01-15,3,1,2019,adolescent,labrador retriever,yes,black and white,no,yes,yes,no,no,no,adoption
62115,2019-01-11 17:55:00,litter relinquishment,dog,3,female,2019-01-16,4,1,2019,adolescent,labrador retriever,yes,black and white,no,yes,yes,no,no,no,adoption
62116,2019-01-11 17:55:00,litter relinquishment,dog,3,female,2019-01-16,4,1,2019,adolescent,labrador retriever,yes,black and white,no,yes,yes,no,no,no,adoption
62117,2019-01-11 17:55:00,litter relinquishment,dog,3,female,2019-01-16,4,1,2019,adolescent,labrador retriever,yes,black,no,yes,no,no,no,no,adoption
62118,2019-01-11 17:55:00,litter relinquishment,dog,3,female,2019-01-16,4,1,2019,adolescent,labrador retriever,yes,white and black,no,yes,yes,no,no,no,adoption
62119,2019-01-11 21:05:00,stray,cat,6,female,2019-02-02,21,2,2019,adulthood,domestic short hair,no,torbie,yes,no,no,no,no,no,adoption
62121,2019-01-12 15:44:00,stray,dog,36,male,2019-01-13,0,1,2019,super senior,yorkshire terrier,no,golden,no,no,no,no,yes,no,reclaimed
62122,2019-01-13 14:16:00,stray,cat,3,male,2019-01-23,9,1,2019,adolescent,domestic short hair,no,orange,no,no,no,no,no,no,adoption
62123,2019-01-13 15:42:00,stray,cat,6,male,2019-01-30,16,1,2019,adulthood,domestic short hair,no,black,no,yes,no,no,no,no,adoption
62125,2019-01-14 12:42:00,stray,cat,6,female,2019-02-01,17,2,2019,adulthood,domestic short hair,no,"brown, black and white",no,yes,yes,yes,no,no,adoption
62126,2019-01-14 13:07:00,landlord issues,cat,6,male,2019-01-25,10,1,2019,adulthood,domestic short hair,no,black and brown,no,yes,no,yes,no,no,adoption
62127,2019-01-14 13:11:00,litter relinquishment,cat,3,male,2019-01-18,3,1,2019,adolescent,domestic short hair,no,black,no,yes,no,no,no,no,adoption
62128,2019-01-14 13:11:00,litter relinquishment,cat,3,female,2019-01-18,3,1,2019,adolescent,domestic short hair,no,black,no,yes,no,no,no,no,adoption
62129,2019-01-14 13:11:00,litter relinquishment,cat,3,male,2019-01-19,4,1,2019,adolescent,domestic short hair,no,black,no,yes,no,no,no,no,adoption
62130,2019-01-14 14:31:00,landlord issues,dog,3,male,2019-01-25,10,1,2019,adolescent,bully breed,yes,tan and white,no,no,yes,no,yes,no,adoption
62131,2019-01-14 15:36:00,stray,cat,4,male,2019-01-29,14,1,2019,adulthood,domestic short hair,no,black,no,yes,no,no,no,no,adoption
62132,2019-01-14 16:39:00,rabies monitoring,dog,1,male,2019-01-24,9,1,2019,puppy/kitten,bully breed,yes,black and white,no,yes,yes,no,no,no,reclaimed
62133,2019-01-14 19:27:00,stray,cat,4,male,2019-01-23,8,1,2019,adulthood,domestic short hair,no,grey and white,no,no,yes,no,no,no,transfer
62135,2019-01-15 12:30:00,transfer from other shelter,cat,12,male,2019-02-01,16,2,2019,super senior,domestic short hair,no,orange and white,no,no,yes,no,no,no,foster
62137,2019-01-15 16:18:00,stray,dog,3,female,2019-04-16,90,4,2019,adolescent,hound,no,red,no,no,no,yes,no,no,adoption
62138,2019-01-15 16:33:00,incompatible with owner lifestyle,dog,3,male,2019-01-31,15,1,2019,adolescent,bully breed,yes,black,no,yes,no,no,no,no,adoption
62139,2019-01-16 03:47:00,police assist,dog,4,female,2019-01-23,6,1,2019,adulthood,chihuahua,no,tan,no,no,no,no,yes,no,reclaimed
62141,2019-01-16 09:18:00,stray,dog,3,male,2019-01-24,7,1,2019,adolescent,mix,yes,black,no,yes,no,no,no,no,adoption
62142,2019-01-16 09:18:00,stray,dog,3,male,2019-01-25,8,1,2019,adolescent,mix,yes,brown and black,no,yes,no,yes,no,no,adoption
62143,2019-01-16 12:21:00,landlord issues,cat,16,male,2019-02-20,34,2,2019,super senior,domestic long hair,no,white and black,no,yes,yes,no,no,no,adoption
62144,2019-01-16 12:22:00,landlord issues,cat,15,male,2019-02-20,34,2,2019,super senior,domestic long hair,no,black,no,yes,no,no,no,no,adoption
62146,2019-01-16 14:14:00,incompatible with owner lifestyle,dog,4,male,2019-01-19,2,1,2019,adulthood,maltese,no,white,no,no,yes,no,no,no,adoption
62147,2019-01-16 15:36:00,incompatible with owner lifestyle,dog,4,female,2019-01-24,7,1,2019,adulthood,yorkshire terrier/mix,yes,white and tan,no,no,yes,no,yes,no,adoption
62148,2019-01-16 15:49:00,owner deceased,cat,4,male,2019-01-29,12,1,2019,adulthood,domestic long hair,no,black and brown,no,yes,no,yes,no,no,adoption
62149,2019-01-16 16:21:00,incompatible with other pets,dog,7,female,2019-02-19,33,2,2019,adulthood,mountain cur/mix,yes,brindle,yes,no,no,no,no,no,adoption
62150,2019-01-17 09:44:00,owner deceased,cat,1,female,2019-03-05,46,3,2019,puppy/kitten,domestic long hair,no,black,no,yes,no,no,no,no,reclaimed
62153,2019-01-17 18:32:00,unsuitable accommodation,dog,4,female,2019-06-11,144,6,2019,adulthood,boxer/bully breed,yes,white and black,no,yes,yes,no,no,no,adoption
62155,2019-01-18 13:11:00,stray,cat,3,female,2019-01-31,12,1,2019,adolescent,domestic short hair,no,grey and white,no,no,yes,no,no,no,adoption
62156,2019-01-18 14:34:00,stray,cat,3,female,2019-02-03,15,2,2019,adolescent,domestic short hair,no,dilute calico,yes,no,no,no,no,no,adoption
62158,2019-01-18 15:24:00,incompatible with owner lifestyle,dog,4,female,2019-02-01,13,2,2019,adulthood,bully breed,yes,grey,no,no,no,no,no,no,adoption
62159,2019-01-18 17:12:00,stray,cat,13,male,2019-01-26,7,1,2019,super senior,domestic long hair,no,grey and white,no,no,yes,no,no,no,reclaimed
62162,2019-01-19 12:39:00,moving,dog,12,female,2019-02-01,12,2,2019,super senior,labrador retriever,yes,golden,no,no,no,no,yes,no,adoption
62163,2019-01-19 13:35:00,stray,dog,5,female,2019-08-17,209,8,2019,adulthood,bully breed,yes,black and tan,no,yes,no,no,yes,no,adoption
62164,2019-01-20 15:36:00,stray,cat,5,female,2019-02-20,30,2,2019,adulthood,domestic short hair,no,black and brown,no,yes,no,yes,no,no,adoption
62166,2019-01-22 11:05:00,unsuitable accommodation,dog,4,female,2019-01-25,2,1,2019,adulthood,bully breed,yes,brindle,yes,no,no,no,no,no,adoption
62167,2019-01-22 12:09:00,incompatible with other pets,cat,10,male,2019-02-01,9,2,2019,senior,domestic long hair,no,orange and white,no,no,yes,no,no,no,adoption
62168,2019-01-22 13:17:00,incompatible with other pets,dog,5,female,2019-09-11,231,9,2019,adulthood,boxer,yes,tan and white,no,no,yes,no,yes,no,adoption
62171,2019-01-22 17:09:00,stray,dog,4,female,2019-02-08,16,2,2019,adulthood,heeler/mix,yes,white and black,no,yes,yes,no,no,no,adoption
